rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Wow, beyond expectations,B415472563,B415472563,B09JDK3NPL,1706410902003,2,False
4.0,Pretty good but not perfect,"So yeah, this works fine for what I wanted. The only downside is the button sticks sometimes? But overall, not a big deal. It still gets the job done.",B556610274,B556610274,AFK35N4YMH2QWBV6PZ95L7QHXNYE,1722286715003,0,False
2.0,Disappointed tbh,"Read the reviews and thought it'd be better. Mine arrived missing a part and the color was off. Was hoping for more, sadly.",B607930009,B607930009,AH8J6MZ2FCGHD7WQ5NL3YR6KPS7V,1737446968003,2,False
5.0,Fantastic purchase!,Love it so much! Super easy to use & my kids adore it. We had a blast at the family picnic with this. Would recommend for sure.,B748836246,B748836246,AJX7S5KQ9TRP8EVR3G2W6CNZVQFJ,1704351461003,0,False
3.0,It’s alright for the price,"Not the best but not terrible either. Feels kinda flimsy, but honestly for the cost, I wasn't expecting luxury.",B737449119,B737449119,AVR5FZ8K3UYD2LJXWXE9HG7Q8VLB,1742916307003,4,False
5.0,Perfect fit and looks awesome,Fits like a glove and the design is slick. Got so many compliments already. Will get another for my brother.,B195874155,B195874155,AVT9K8Z7Q4JX2CHL6EM5Y9HNFWZP,1694948488003,5,False
4.0,Decent product, quick shipping,B101070682,B101070682,B082YHTF6B,1725846991003,5,True
1.0,Arrived broken,Would have given zero stars if I could. The thing was in pieces when I opened the box. Total waste of money.,B362312790,B362312790,AKW3FJ7PLMZ4S8Q2V9L6XRT5YBHC,1719852745003,0,True
5.0,Loving it so far!,"Been using it for about a week and it's working perfectly. Super happy with the purchase, might buy another as a gift.",B143664251,B143664251,ALMV6N2E3K7PQZ8DTU5YB9R2QXCA,1706852265003,0,True
4.0,Good but a little loud,"Works as described but honestly I wish it was a bit quieter. Otherwise, does the job.",B724282582,B724282582,AXW8C5M2N7KJQ4TZPY3B7R6GJHDP,1743747980003,0,False
2.0,Not worth the hype,"Saw all the good reviews and thought I'd love it, but honestly it just didn't work right for me. Maybe I got a dud?",B974592275,B974592275,ANJ2K5W6D8QX7C3LPZ4VGH9B5TQE,1749372505003,4,True
5.0,Awesome value,"For what you pay, this thing is a steal. Works just as well as expensive brands I've tried.",B455280673,B455280673,AZJ4L7V9F2K8X3TQH5S1DP6JYQMW,1714481975003,5,False
4.0,Does the job,Wasn't expecting much but it actually works fine. Would prefer a different color but that's not a big deal.,B444072425,B444072425,AWF3B8N9Q4LJX2M6T9E5B7D2ZKPY,1703881615003,5,True
5.0,My favorite thing this month,I literally use this every single day now. So glad I bought it! 10/10 recommend.,B237237060,B237237060,AXV9J4K2T6PWQ5D8Z3H2R1M7FQCE,1745718970003,5,True
3.0,Not sure yet,Haven't used it much so can't say if it's good or not. Seems fine but I need more time with it.,B780048939,B780048939,APJ7F2M5B8QZ4T9L6K3X1Y7RDCNV,1704980774003,1,False
5.0,Exactly what I needed,Did everything I wanted it to do. Easy to set up & works just fine. Would buy again.,B111555234,B111555234,ACN8W9J6V5T4Q2L7K1Y3X8ZPFHUB,1712681919003,2,False
3.0,It's ok but has issues,"It works, but the battery life is meh and sometimes it glitches out. Not the worst, but wouldn't buy again.",B142169845,B142169845,AVK3M7Q5N8T2J4PZX6R9D1E2LQWY,1717719996003,0,True
5.0,Surprisingly sturdy,Used this for a couple weeks now and it's held up super well. Feels like it'll last. Worth the money.,B327755593,B327755593,AMT9N4L2VJ6WQ5C8Z3E7H1YQKDXF,1748424118003,0,False
4.0,Almost perfect,"Really like it, except the instructions were a little confusing. Once I figured it out, though, it worked like a charm.",B853642975,B853642975,ALV8K2W9J5Q3Z6T1X7E2H4PFCBND,1750782743003,4,False
1.0,Not impressed at all,"Arrived late and the quality is just not good. Wouldn't recommend, honestly.",B765514741,B765514741,AZQ8L6P4J5D2V9K3R7N1T6BWFYXC,1742415446003,3,True
5.0,Super happy with this buy,Worked as advertised and then some. Easy to use and feels well made. No regrets buying this.,B581980201,B581980201,AAK7R2W4M5T1V9J6Z8P3H2LYXQBC,1708632918004,2,True
2.0,Not great for everyday use,Maybe good for light use but mine broke after a month. Disappointed because it looked nice at first.,B483783947,B483783947,APK2T7W9X5Q1C6L4J3V8Y2HMDZNR,1716144340004,4,True
5.0,Such a good deal,"Wasn't expecting much but it works perfectly. Easy to clean too, which is a plus. Would buy again.",B998597244,B998597244,AVW4F9K3Q7J1T2L9P8E6R2YXSZMD,1747034359004,2,True
4.0,Good but not my favorite,No text,B617328347,B617328347,USER527428,1730775542004,0,False
5.0,Surprisingly good buy for the price,"Honestly didn't expect much cuz it was so cheap, but wow, I'm impressed. The material feels nice and not scratchy at all, fits way better than stuff I’ve paid double for. Wore it out all day and still comfy. Would recommend if you’re on the fence!",B176690488,B176690488,ABT3L8QJ7XNY5UPW5WDFYH7XQ4YV,1737081888366,3,True
1.0,Disappointed with the quality,Super flimsy and the zipper broke literally the first time I tried it on. Not worth it. Save your money.,B885936035,B885936035,ALQXJ56I2D9WY8SZ3XQOBLNJ3SKT,1729199356366,0,True
4.0,Pretty solid purchase,Looks just like the pics. It came a little wrinkled but nothing a quick iron couldn't fix. I got a medium and it fit true to size. Would buy again if they had more colors.,B290494792,B290494792,AY9J4L7T8B2QZ3NRPL6XJUVQKSIC,1707507460366,5,False
3.0,Not bad but not amazing either,"Was expecting a bit more based on reviews, but it’s just okay for me. The fabric is a bit thin, and the sizing runs a little weird (tight in the chest, loose everywhere else). Not returning, but probably won’t order again.",B725824710,B725824710,AXQW2J5R7Y8CTF6PMZ9LH3QKWVUL,1735832587366,0,False
5.0,"Perfect for casual days, love it!","I got this for running errands and lounging, and honestly it’s perfect. Super soft, washes well, and the color is exactly as pictured. My friends keep asking where I got it!",B611763003,B611763003,AJT4Z6PO1L9EWC7KQYVX8IGF23NM,1725512574366,3,False
2.0,Not what I hoped for,The seams started unraveling after two wears. Cute design but quality just isn’t there.,B831240633,B831240633,AVB2M8Z4RW3QCY6KJ5N1UTXG7EZI,1739552729366,0,False
4.0,Pretty nice but runs a little big,"Overall I like it, but it’s definitely a more relaxed fit than I thought. I’m usually a medium, but coulda gone with a small. The fabric is nice tho, and it came fast.",B398244507,B398244507,AK9L2V3IXR5ZJ4Q8Y1B7CWU6MTPD,1715116847366,2,True
5.0,Looks expensive but isn’t,"Honestly, people keep asking if I spent a ton on this. Nope! Looks way more high-end than it is. I got the teal, and it pops. Will probably order another.",B873999414,B873999414,AHUL6CKJQ1MW2B9FZL8TRXJY7VQB,1724895498366,1,False
3.0,Returned it,Not a fan. Didn’t like the way it fit on me. Might work for others though.,B465109303,B465109303,APF8YVJ6ZX9TQ2KMRL5N4WEUS1QC,1749659557366,3,False
5.0,Best random purchase I’ve made all year,"Bought this on a whim at 2am, lol, and now I wear it every week. Super comfy and goes with everything. Might grab another as a backup just in case.",B590392967,B590392967,ASD3L2K8Q7M5N9V1CXJ6H4YTZQWP,1692412576367,4,True
1.0,Didn’t even last a month,Was cute at first but started falling apart after a couple washes. Really not impressed.,B536324867,B536324867,AGK7F8HJX3C2D9L5PZ1RVBQ6WMES,1703163896367,3,False
4.0,Good value for the price,You get what you pay for. It's decent,B250914698,B250914698,P3Z5W8V2KS,1722255405367,4,False
5.0,My daughter loves it!,"Got this as a birthday gift for my kiddo, and she hasn’t stopped wearing it. Good quality, colors are bright, and seems sturdy so far (survived the playground test!).",B223676432,B223676432,ABQ7W4Z6J8C3P2F1RM9LSYDKHTOX,1732340896367,4,True
2.0,Not for me,Didn’t like the fit at all - way shorter than expected and the stitching looks rushed. Returning.,B163399278,B163399278,AVN5D8XQ7K2C9W1L4M3RJYEZSPUI,1699673401367,5,False
4.0,Great for layering,Lightweight but not see-through. I use this under jackets and it works perfectly. Wouldn’t wear alone but that’s just me. Good buy overall.,B679328104,B679328104,AKP8V6Z3L2F5Q1Y9W7S4XNCJ8DOR,1698418076367,0,True
5.0,Absolutely obsessed!,"Can’t say enough good things. It fits like a glove, color is even prettier in person, and it’s held up after multiple washes. Already convinced my sister to get one!",B198827306,B198827306,AWY4D3M7K9X2J6L5FP2NQZ8SHBIC,1723657063367,1,False
3.0,Okay but not amazing,It’s alright—does the job but nothing special. Probably wouldn’t buy again but I don’t hate it.,B596636101,B596636101,APZ6Q4D7R1B8F2M9CT3JXKLEGUVO,1716870741367,5,True
1.0,Arrived damaged,Showed up with a rip in the seam. Didn’t even try it on. Disappointed.,B299163823,B299163823,AZK8N1V3XP2F5J4G6L7M9CWDQHUB,1713636226367,5,True
4.0,Nice color and feel,The shade is exactly as pictured and the fabric feels nice on my skin. The only thing is the sleeves are a bit long for me. Otherwise,B233760399,B233760399,S6W4F2E9JB,1707784807367,2,False
2.0,Color faded fast,Looked cute at first but after 2 washes the color faded a lot. Not impressed for the price.,B835609124,B835609124,AJV4M6P9T8C1D2B7Q5GXLZHSWEKR,1723979773367,2,True
5.0,Super versatile and comfy,"Can dress it up or down, which is awesome. I’ve worn it with sneakers and boots, and it always looks good. Material is stretchy but not thin. Highly recommend!",B687768871,B687768871,AHJ2Y5N4K8B3V1Q7L6P9,1735283011367,1,False
5.0,Exactly what I was hoping for,"Super comfy and looks just like the pics, honestly surprised it fit so well. Wore it out the first night I got it and got a few compliments. Would buy again!",B320639064,B320639064,AJ4NYK6J7W9D2PXVFRL8T3YH5CGA,1749951696613,1,True
4.0,Good but not perfect,"Decent quality and fits okay, but the sleeves are a bit short for my taste. Still, for the price it's hard to complain. Shipping was pretty quick too.",B502642189,B502642189,AFCZ2X9LJ3G8UV7Q1RWT6YPNH32B,1692606324613,1,False
2.0,Disappointed with the zipper,"Bought this for work, but the zipper broke after two uses. Material is soft tho, so that's something. Wish it lasted longer.",B230321313,B230321313,AKN8XDZR2M5Q6WJYET7SH1V9R5RZ,1724537838613,5,False
5.0,My new favorite mug,"Honestly, this mug is amazing. Holds heat for ages and the design cracks me up every time I use it. It's gone through the dishwasher a bunch and still looks brand new.",B814481733,B814481733,AGZ8QKE7V2F4T1R3DXJPW8LM9PYA,1742024016613,5,True
3.0,Works as expected,"It functions, but nothing super special. Kinda what I thought it'd be. Not bad, not great. Probably wouldn't buy again.",B258876927,B258876927,AW3M2N7C8QPX5T9ZYH1V6R4SGTUD,1743092309613,2,True
4.0,Pretty good value for the price,I bought this on a whim and it's actually decent. The stitching could be a little better but overall I'm happy with it. Color is true to the photos.,B813194248,B813194248,AHZRT1FJ4Y6KX9D2VB5C7GQJ8MPL,1707706352613,1,True
1.0,Not what I ordered,"Really frustrated, got the wrong size and color. Tried contacting support but no luck so far. Waste of money tbh.",B857370720,B857370720,AP5Q6M7V9D2Y1F4KX8L3Z6WCBTJR,1746515576613,1,True
5.0,Perfect for gifts,Bought a few for coworkers and everyone loved them! Cute packaging and arrived faster than expected. Will probably order more soon.,B263931094,B263931094,AMJ9V7K1T3X2D8P6F4LQ7R5WBHZN,1702202795613,1,True
3.0,Just okay,It works but not super impressive. Kinda flimsy and not what I thought from the pics. Gets the job done though.,B192348690,B192348690,AWJ3N2L8Q5R1Z6H8S2V7K4M9TXCP,1746121564613,0,True
5.0,Love this so much,"Seriously, I can't believe how soft this blanket is. My dog keeps trying to steal it from me, lol. Might need to get another one for him.",B650935351,B650935351,AK6Y9V2W8MZQ4T1F7D5X3N0BJLHR,1721772448613,4,True
4.0,Surprisingly good headphones,Wasn't sure at first but these sound way better than expected. Battery life is solid too. Not a fan of the controls but minor issue.,B233065565,B233065565,AS5T6Z1LQ9P8D7F3K2V4J1X6CBYN,1724926678613,0,False
2.0,Too small for me,"Runs really tiny. Even after measuring, just didn't fit right. Will probably give away to someone else. Color's nice though.",B449121990,B449121990,AQ2W3C1Z5Y8V7P4D6K9T0B3HFSXM,1698577388614,5,True
5.0,Best purchase this year,"If you're on the fence, just buy it! Arrived quick and works exactly like it says. Super happy with how it looks and feels.",B758696548,B758696548,AV4M1Q3N2T7Z6K8Y9P5F0D2LBWXS,1728255202614,2,False
3.0,It's fine but not amazing,"Item arrived on time, but the quality is kind of average. It's okay for the price but not sure I'd recommend it.",B173519520,B173519520,AD2L5F8N1V6Q4P9T3K7S0X8JRBWM,1751055350614,3,True
4.0,So far so good,"No complaints yet! Using it daily and it hasn't broken. Setup was pretty easy, so that's a plus. Shipping could have been faster.",B728418814,B728418814,AJ8K3D1R2Z5S4Q6V7X9L0T8NYGMW,1749429771614,4,True
5.0,Awesome buy for the kitchen,"Love this gadget! Makes cooking so much simpler and I use it almost every day now. Easy to clean, too.",B122447002,B122447002,AF4Z1V6L8K7J5P2X0Q9M3S2YDCNB,1700911240614,2,False
2.0,Broke after a week,"Started out working fine but just stopped after 6 days. Not worth the hassle of returning it, so just tossing it.",B551571031,B551571031,AK2X1Y7Q8Z6J9P3T5W4V0N5MDCPL,1714590858614,2,False
5.0,Exactly what I needed,Fits my phone perfect and the color is gorgeous. Already dropped it once and no damage. Would recommend for sure!,B796247774,B796247774,AT9F2L6V8M1X7J4Q3Y5D0K9SBCNH,1725033385614,5,True
4.0,Good for most uses,Pretty happy with it so far. Not the sturdiest thing ever but handles daily use just fine. Would buy again if I needed to.,B251716939,B251716939,AJV1T4B6K8D7L2N9C5X3P0YQSWEM,1706828275614,5,False
1.0,Regret this purchase,Product arrived damaged and looked used. Tried to get a replacement but no response from seller. Not happy at all.,B222788388,B222788388,AF2Z8N6L5W7Q4M9D3K1P0J8XSRCL,1749385132614,5,True
5.0,Super cute and comfy,Wasn't sure if it'd fit but it does! Material is softer than expected and pattern is really cute. Totally worth the price.,B784335897,B784335897,AY9Q5L1M8T3F6X2V7J4P0S9BCNQZ,1721433700614,3,False
3.0,Meh, it's alright,B262541151,B262541151,B09F1K8Q2P,1701192203614,0,True
5.0,Just what I needed for work lunches,"Honestly, I was looking for something simple to carry my salads and sandwiches, and this container does the trick. It seals tight, no leaks so far. Wish it was a bit bigger but overall, really happy!",B843610901,B843610901,AKQ4J79FSYB2TPGZ8NQ4RSUV91EJ,1742590430596,3,False
4.0,Pretty good but not perfect,"Works fine for my morning smoothies, but the lid is a bit hard to clean sometimes. Still, good value for the price and feels sturdy in hand. Would recommend if you’re not too picky.",B523917497,B523917497,AB7T6XLV3QFZP29DMS4YJQHV6X8P,1716837560596,0,False
2.0,Disappointed with the battery life,I expected these earbuds to last way longer but they die after like 2 hours. Sound is okay but not worth the hassle of charging all the time.,B237327797,B237327797,AL9Q5F7KJ3N2TX6PW8YFHQCLP3MD,1698697099596,1,True
5.0,Love it!,"I was honestly surprised how nice this throw blanket is. Super soft, washes well, and my cat has basically claimed it now lol. Might order another!",B759684991,B759684991,AP8K4NML2B7W6D5YH3T9QFS6XJZC,1698784638596,2,False
3.0,Does the job but nothing special,"Needed a basic phone charger. This one works but doesn’t seem to charge as fast as my old one. Gets a bit warm too. It’s ok for a backup, I guess.",B996875477,B996875477,AXC3KJ7LH2F5YQ9W8Z58QJXMRVUP,1737974038596,5,True
1.0,Arrived broken,Honestly so annoyed. The lamp showed up in pieces even tho the box looked fine. Not sure if it was packed badly or what. Returning asap.,B673621324,B673621324,AGH7B5QJD9PMU8V3WQ2X1REJ6LZN,1741014913596,2,False
5.0,Super easy to install,Put this up in my bathroom and it took like five minutes. Sticks really well and holds all my stuff. Looks nice too. Would buy again.,B649400722,B649400722,AEQ8K2J5RNC4ZW9V6S7UMQYDBJFP,1741025417596,5,True
4.0,Works as described,I got this wifi extender for the upstairs bedrooms and it definitely helps. Setup was a little confusing at first but got it working on the second try.,B947829205,B947829205,AQKJ9T5Y2V6RC7WEM8Z1H3ULBFSP,1746458901596,4,True
2.0,Too small for my needs,It looked bigger in the photos. Barely fits my lunch and a drink. Color is cute but I wouldn’t buy this again.,B379810659,B379810659,AV9TQWHY7J3XLPBZK6D8F2CQRGH4,1750460874596,5,False
5.0,Works like a charm,Needed a replacement cable for my headphones and this fits perfectly. Sound is clear and the connection is solid. Came fast too!,B852713134,B852713134,AJH5YQK9F2XE6VP3ZND1R7QX8LJS,1729571617596,3,True
4.0,Good but a little noisy,"The fan cools my room down quick, but it's kinda loud on the highest setting. Not a deal breaker for me, just something to know.",B176929435,B176929435,AK9J7G6QZ3Y2BH5P8D4W1EFLM2CV,1740075701596,0,True
5.0,Perfect for my kitchen,So happy with this set of knives. They’re really sharp and the holder looks awesome on my counter. No regrets!,B915051844,B915051844,AS1W8KQ7YZ2MJ3H6XQ9P5VRDM7LT,1749551890597,2,False
3.0,It’s okay for the price,"The case protects my phone but the buttons are a bit stiff. Cute design though! Not the worst, not the best.",B701601774,B701601774,AQ4M5V1JN2XY9SX8Z6H3MBKRTJ7D,1716028252597,1,False
5.0,Beyond expectations!,"Honestly, I didn’t think this planner would be so nice for the price. The pages are thick and the cover is sturdy. It’s helped me keep organized way better!",B382368817,B382368817,AEXM8K2J4QCV7W3Z1N9RTP6YU2SW,1734730248597,5,True
2.0,Not as durable as advertised,"Bought this leash for my dog and after a week the clip broke. My pup isn’t even that big. Bummed out, had to get another brand.",B360565804,B360565804,AH6T9MPK8V7Y2Q5ZC3R4XN1LBJQW,1712161069597,4,False
5.0,Super comfy and cute,These socks are adorable and super soft! I wore them all day at work and my feet were so happy. Gonna buy more for sure!,B449207206,B449207206,AKF4RB8Q2Z6X3MWVJL9Y7C1QNPXD,1748751817597,3,False
1.0,Don’t waste your money,This thing stopped working after two days. Total junk. Not worth the hassle to return but I’m not buying this brand again.,B580137245,B580137245,ALZV7N3PBJQX2YM9K5D1H8EQX4UF,1753118040597,4,True
4.0,Good value for the set,You get a lot for the price. The colors are nice and so far the markers haven’t dried out. Case is a bit flimsy but not bad.,B630844594,B630844594,AM5G3QK7JN2Y1XP8F6V9L2RBQZ4T,1702481874597,4,False
5.0,Awesome sound quality,"These speakers blew me away, honestly. Not an audiophile but the bass is strong and they look sleek. Set up was just plug n play.",B633865662,B633865662,AN2J8R5V3D6LQ1ZX5K7YH9PWQXMB,1695006026597,5,False
3.0,Average pillow,I thought it would be fluffier. It’s fine but flattens out easy. Might work better for people who like flat pillows.,B457218043,B457218043,AJY3K5PLM9V2X6THD7W4Q1RZN8CG,1736591478597,0,False
5.0,Very happy with my purchase,"Was a little skeptical, but turns out this mouse is awesome for gaming. Tracks well, RGB lights look cool, and fits my hand perfectly. Thumbs up!",B513166389,B513166389,ATX9N1YB4JR2LVQ8Z5F6Q2SDH3WJ,1742530578597,4,True
2.0,Didn’t live up to the hype,Saw a bunch of reviews on these sunglasses but they’re just average. The arms are kinda flimsy and they don’t block the sun that well.,B796834277,B796834277,USER663373,1701449495597,2,True
5.0,Actually way better than expected,"Honestly, didn’t think much of this at first but wow, it’s super comfy and looks way more expensive than it is. Been wearing it almost every day since I got it. Friends asked if I got it from a boutique lol. If you’re on the fence, just get it.",B795237779,B795237779,AKH5B3F9ZJQ2M8R1D9Y7VQSLN4PB,1716618139133,5,False
4.0,Pretty good but arrived late,The product itself is fine and fits as described but shipping took almost a week longer than promised. Would've been 5 stars otherwise.,B679001012,B679001012,AHN8Z6Q5W4V7Y3LK9U6TGW2FDKJH,1708363342133,5,True
2.0,Didn’t meet my expectations,"Thought this would be more sturdy, but it feels kinda cheap tbh. Not worth the price in my opinion, probably wouldn’t buy again.",B981117676,B981117676,AD6F5V3RJ9KX1S8QZ2B7TLCY4PME,1737314857133,1,True
5.0,So cute and easy to clean!,This is honestly adorable and my daughter loves it. Super easy to wipe down and hasn’t stained at all so far. Would buy again for gifts!,B253800373,B253800373,AF2B6Q9ZXT7MC5K1L3HDYJPGVRYE,1735844837133,2,True
3.0,It’s ok but not amazing,"It does the job, but nothing special. Color’s a bit off from the photo and the fit is kinda weird on me. Not horrible, not great.",B777830413,B777830413,AHJ1U4G5Q8R2M9V4L7W8K3N2D6XB,1736126860133,3,False
4.0,Good value for the price,"Bought this on a whim and it actually turned out pretty decent. Not super high-end or anything but for the money, can’t complain.",B153384351,B153384351,AR7Q8N4V2S1L5JD3K9T6W2X8YHFB,1726259620133,0,True
1.0,Very disappointing purchase,"Honestly, this broke after 2 uses. Super flimsy and just not worth it at all. Wouldn’t recommend.",B995995365,B995995365,ARK6G7Q2C8Z1X5L3V0J4D8PNHYQM,1716119473133,2,True
3.0,Just alright,Was kinda expecting more but it’s fine for the price. Probably wouldn’t order again but not the worst thing I’ve bought.,B429944740,B429944740,AL9K2D8X3S6J1R5T7V4B0Q2N5UFM,1718712364133,0,True
5.0,Perfect for travel,Used this on my trip last month and it was a lifesaver. Lightweight but still really durable. Highly recommend if you travel a lot.,B791457791,B791457791,AO2B7V9H3T5L8Q6M7J1W4S2C9YKE,1700488879133,3,True
4.0,Works as described,"Not super exciting, but it does exactly what it’s supposed to. No complaints here.",B616481845,B616481845,APF3W9J7V2K8L6G5D1Z8Q2N7XJLC,1750654198133,0,False
2.0,Not worth it,"Didn’t fit right and the material is itchy. Looked nice in pics but not great in person, sadly.",B510554925,B510554925,AZ8J1D2N6B5K3L7V0Q4F9C2YPLMH,1693358078133,0,False
5.0,Absolute favorite purchase this year,"I’m obsessed, honestly. Fits like a glove and the color is so vibrant. Worn it three times this week already. 10/10 would recommend!",B451371231,B451371231,AVK1J8H2R4S9M7X3E6L5Q2D4YFCB,1735280423134,5,False
1.0,Arrived damaged,"The box was totally smashed up and the product inside had scratches. Pretty upset, tried to get a replacement but no reply. Waste of money.",B227454517,B227454517,AQE3M8L2S7V1J4C6K5N9T2F0YPRD,1699497086134,4,False
3.0,Decent for the price,"Nothing to write home about, but works as expected. You get what you pay for I guess.",B746302333,B746302333,AMY9N7Q4K2V6D1S8L5X3J0C5HRBQ,1745086363134,5,True
4.0,Happy with this purchase,"Looks great and works just fine. Not as heavy as I thought, but that’s okay for me. Would buy again.",B328538979,B328538979,AWN7H5B2Q1L8V3S9M4K6T0F2JZXP,1738045774134,2,False
5.0,Exceeded all expectations,"Wasn’t sure what to expect but this is honestly fantastic! Quality is way above what I paid, and shipping was super fast. I’ll be back for more.",B608847925,B608847925,ATF9D6K2E8V3Q1M5Z7L4S2B0HRJN,1707339936134,1,False
2.0,Not what I hoped,Color was off and it feels pretty flimsy. Maybe ok for occasional use but I don’t see it lasting long.,B372650400,B372650400,AXG2L9W8C4J5E1T6Q0V7N3B2KZDT,1701352548134,3,True
5.0,Perfect gift for my sister,Bought this for my sister’s birthday and she loved it! Packaging was cute and product looks even better than the pics.,B989878084,B989878084,AVJ8B2M1Q5S4L6N3D7W0X4Z9TCYP,1744175323134,5,True
4.0,Pretty decent for the money,Didn’t expect too much at this price but honestly it’s held up well. Not super fancy but does the trick.,B616634851,B616634851,ADB5N4R3S6V8J2Q1T0L7X3K9FMPZ,1697746220134,1,False
3.0,Average at best,"The item is just okay. Sizing runs a bit small so order up if you’re thinking about it. Not terrible, but not my favorite either.",B306133445,B306133445,AVU1K7N4Q5R2M9L3T6D8S0X2YFZP,1740000788134,5,True
5.0,Super comfy and cute,Love how soft this is! Honestly didn’t expect to love it this much. Will probably order another color soon.,B636538538,B636538538,AYT5N3D1Q9J6V8M0L4S2X7K5FBRH,1693802155134,2,False
1.0,Wouldn’t buy again,Came with missing parts and customer service wasn’t much help. Pretty frustrating experience.,B160679123,B160679123,USER847858,1716805557134,1,True
5.0,Super comfy and looks cute!,Honestly shocked how soft this hoodie is. I wear it almost every day now,B841798033,B841798033,B0X1YZJ9LK,1750628427093,5,True
3.0,It’s okay for the price,Material was thinner than I expected. Not terrible but feels kinda cheap. Not sure if it’ll last more than a season tbh.,B531177458,B531177458,AL9M3T2D8JKW2L64XQ7B1NVRHECU,1725274429093,4,True
4.0,Pretty good sound but not perfect,Headphones sound decent for this price point,B591044147,B591044147,B09ZR5P7JG,1694041477093,2,True
2.0,Not as described,"Arrived with a stain on the sleeve, kinda gross tbh. Fit was smaller than the sizing chart said. Returned it right away, so that’s disappointing.",B878616054,B878616054,AF2L3M8Q7PHJ2V5X8DMG1Y7KQZNB,1700619456093,4,False
5.0,Exactly what I needed,This little lamp is perfect for my desk. Super bright,B750469967,B750469967,B0NQ7L3V5X,1715074629093,3,False
1.0,Total disappointment,"Was supposed to be a set of 4 but only got 2 in the box. Packaging looked like it had been opened before, too. Not worth the hassle.",B189706513,B189706513,AVK8P9R7X6JQLW5N1C2S3F4TGBHD,1696904342093,2,False
4.0,Pretty decent but runs a bit big,Ordered a medium but it fits more like a large. Otherwise fabric is nice and the pattern is cute. Would order again but size down.,B413977601,B413977601,AKNM7F6QW2L8Z3T9CPJX5V1AHRUE,1746618900094,1,True
5.0,Great deal for the quality,Didn’t expect much for the price but was pleasantly surprised. Stitching is solid and the zipper works smoothly. Will update if anything changes.,B683117627,B683117627,AMR8CV9G4LJX2T3QHKW2F1P6ZJEA,1724694505094,4,True
3.0,Just okay,"It works, but it’s kinda loud and the cord is really short. Gets the job done, not amazing.",B163092934,B163092934,AP9E2F7QX8VLB3T4MJ1N6K4SZGHR,1718983079094,4,True
5.0,My cat loves it!,"Seriously, my picky cat actually sleeps in this bed. That never happens. Soft, cute, and super easy to clean. Would buy again.",B251316946,B251316946,AR8F5D2K9LQW1J3T6SPZM4V7YHEB,1697678725094,0,True
4.0,Works well for small kitchen,"I got this rack because my counter space is tiny. It fits perfectly and holds a bunch of dishes. Only issue is it gets a little wobbly if overloaded but otherwise, solid buy.",B148382844,B148382844,AY7K3P1X4S9JQ2L6MZR8V5FGH2UC,1728928061094,3,True
2.0,Poor battery life,Advertised as lasting 8 hours but mine barely makes it to 4. Annoying since I needed it for work. Guess you get what you pay for.,B768257593,B768257593,AXPQ4S6EZ7RDN5L3CJKH1MW2VFQL,1730766414094,1,True
5.0,Awesome value for money,"This backpack has so many pockets, I keep finding new places to stash my stuff. Used it for school and travel, no issues. 10/10 recommend.",B674383979,B674383979,AB7QW4MJX9V2P6TR1E0H3Y5KZLDF,1707625437094,0,True
3.0,Not bad but not great either,"It’s fine for the price, but the color is a bit off from the photos. Functionally it works, just not wowed.",B712484615,B712484615,AM2H6J9T5KQ3F4V8ZRW1SLCN7PXD,1694835530094,3,True
5.0,Super fast shipping and love the color,"Arrived two days early, which was awesome! The teal is even prettier in person. Fits just right, not too tight or loose.",B274431738,B274431738,AV7D2C3J8MQK5L1Z9X6RBFT4PHUE,1734190388094,4,False
4.0,Cleans well but not magical,Got this mop after seeing ads. It works well on hardwood but honestly not much different from my old one. Handle feels sturdy though.,B617196940,B617196940,AH6K2P9V4QJ8X1F3NLZ7M5WCRYBE,1725660811094,4,True
2.0,Wouldn’t buy again,The lid doesn’t close properly and leaked all over my backpack. Can’t recommend unless you only plan to use it at home.,B856188293,B856188293,ATJ5K8L2V9QX3F1MZ4WRH7CDBSNP,1710539915094,1,False
5.0,So pretty and unique!,"Love the design, got a ton of compliments at work. It’s lightweight and hasn’t tarnished yet, even with daily wear.",B438478801,B438478801,AW6F8P2K7LJQ1X3Z9V5HRB2CEMUT,1741444718094,3,True
4.0,Easy to install and works great,"Didn’t need any tools, just snapped it on. Been working fine for a couple weeks now. Instructions were kinda useless but product is good.",B506867498,B506867498,AZ3P2K6J8NQV4S1M5T7YH9LBCXUW,1728061709094,0,True
1.0,Broke after one use,"Literally stopped working after the first day, not sure if I just got a dud or what. Waste of money for me.",B513913071,B513913071,AEK9F2J7PL3Q8V6S5C1HZM4RWBXD,1692935302094,4,False
3.0,Not the best but does the job,"It’s kind of flimsy and feels cheap, but it gets the job done. Wouldn’t buy again, but I’ll keep using it for now.",B747759618,B747759618,AF8D2L6V4Q1ZK5J7X9M3PHSWQERT,1705488734094,1,False
5.0,Perfect addition to my kitchen,Super sharp knives and they look amazing on the counter. Been using them for a month and no rust or dulling yet. Highly recommend.,B567640776,B567640776,AKX9G7V1Q2L5M8J4ZR3H6PFDWESN,1697875736094,4,False
4.0,Good but,No text,B455719748,B455719748,USER696820,1704359657094,4,False
